deuda,sectorEconomico,periodo,tipoEntidad,entidad,tipoIndicador,indicador
140220949.06,M - ENSEÑANZA,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
180475177.27,D - INDUSTRIA MANUFACTURERA,2024-02,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
184877581.51999998,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
208175628.38000003,I - TRANSPORTE Y ALMACENAMIENTO,2024-02,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
215000000.0,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-02,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
336209713.06,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-02,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
345483619.99000007,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
360803697.93999994,B - PESCA,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
403073623.72999996,B - PESCA,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
540949153.88,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-02,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
587767168.11,D - INDUSTRIA MANUFACTURERA,2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
686919869.3000003,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
744754358.9000001,I - TRANSPORTE Y ALMACENAMIENTO,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
762642049.36,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-02,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
805349967.88,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
818635404.76,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
921885351.0700003,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
962584964.1700001,F - CONSTRUCCIÓN,2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1040158263.76,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1071909991.5799999,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1085557601.0699997,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1173685717.9699996,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1271918695.9,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1403244373.6600003,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1428205141.7499998,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1486576054.1100001,D - INDUSTRIA MANUFACTURERA,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1581377192.6200008,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1587954687.84,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-02,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
1645253351.8500004,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1857299213.5199997,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
2005935420.9499998,Y - CONSUMO DE BIENES Y SERVICIOS,2024-02,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2328457031.2300005,I - TRANSPORTE Y ALMACENAMIENTO,2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2486299604.87,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
3959189589.53,F - CONSTRUCCIÓN,2024-02,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
5000085573.089999,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
6980279410.6500025,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7200165633.050003,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
7242412386.410002,M - ENSEÑANZA,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7529735498.730001,M - ENSEÑANZA,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
9601799649.569994,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
10121242491.04999,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
15569390427.14,F - CONSTRUCCIÓN,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
17140800942.089993,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
18339840001.750004,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
18407534374.800003,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
18583832241.699993,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
21637856779.94,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
23959677855.51,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
27931880489.380005,Y - CONSUMO DE BIENES Y SERVICIOS,2024-02,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
33302785751.16999,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
36364243515.61999,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
36636880875.87,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
39695347563.47001,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
40572240812.369995,I - TRANSPORTE Y ALMACENAMIENTO,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
43874952731.57999,I - TRANSPORTE Y ALMACENAMIENTO,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
50933266498.15,Y - CONSUMO DE BIENES Y SERVICIOS,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
54833623778.680016,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
55965700621.32002,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
64112019531.880005,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
68997081641.03,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
105241068801.41002,F - CONSTRUCCIÓN,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
105810725066.8499,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
106261006075.79007,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
107940274382.0599,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
113287533754.89008,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
118537034360.77002,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-02,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
125784023977.13002,F - CONSTRUCCIÓN,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
146249402771.66,D - INDUSTRIA MANUFACTURERA,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
148521935486.83,D - INDUSTRIA MANUFACTURERA,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
231545145806.24014,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
246275366648.97003,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
266899062870.63,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
351315753336.4602,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
470835545084.8694,Y - CONSUMO DE BIENES Y SERVICIOS,2024-02,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
551706641206.7893,Y - CONSUMO DE BIENES Y SERVICIOS,2024-02,TODOS,TODOS,Cartera de credito,Cartera de credito
12622.11,Y - CONSUMO DE BIENES Y SERVICIOS,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
175078.7,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
616389.86,M - ENSEÑANZA,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
934095.24,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1706676.79,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1986187.79,B - PESCA,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2544403.89,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
3062485.55,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
3622538.31,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
5415935.49,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
11416523.45,M - ENSEÑANZA,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
12025728.439999998,B - PESCA,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
17089468.95,D - INDUSTRIA MANUFACTURERA,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
17977584.69,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
21467066.7,I - TRANSPORTE Y ALMACENAMIENTO,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
25120557.52,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
27693612.290000003,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
28030324.519999996,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
32133007.61,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
33186577.669999994,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
34778755.50999999,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
35038174.02,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
35304452.47999998,B - PESCA,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
51908431.06000001,F - CONSTRUCCIÓN,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
59958773.04,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
70616450.17,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
72998814.9,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
77145619.0,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
82693833.85,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
90162597.57,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
120240925.77,M - ENSEÑANZA,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
131652280.89999999,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
137954039.34,M - ENSEÑANZA,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
139780655.10999995,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
143596637.94,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
178909927.25,D - INDUSTRIA MANUFACTURERA,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
184762657.73,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
200000000.0,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
214815563.05,I - TRANSPORTE Y ALMACENAMIENTO,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
335502068.97999996,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
342494104.49,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
351477918.42999995,B - PESCA,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
400794287.1399999,B - PESCA,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
594883130.0900003,D - INDUSTRIA MANUFACTURERA,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
688697049.5099999,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
735953724.5600002,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
757976796.1600001,I - TRANSPORTE Y ALMACENAMIENTO,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
766648886.65,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
800362695.21,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
827493605.8200002,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
926078823.3299998,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
968946712.3700001,F - CONSTRUCCIÓN,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1042875560.72,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1044570324.7599999,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1109982445.1799998,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1217867173.81,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1294010239.9400003,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1354876524.8,D - INDUSTRIA MANUFACTURERA,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1417150695.6399999,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1460901663.4599998,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1623125938.56,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
1672129529.9,"O - Otras actividades de servicios comunitarios, sociales y personales",2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1930448102.5100002,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
1988527382.15,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
2024075009.3800004,Y - CONSUMO DE BIENES Y SERVICIOS,2024-03,CORPORACIONES DE CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2339657375.17,I - TRANSPORTE Y ALMACENAMIENTO,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
2587876820.899999,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
3996350945.65,F - CONSTRUCCIÓN,2024-03,ENTIDADES PÚBLICAS DE INTERMEDIACIÓN FINANCIERA,TODOS,Cartera de credito,Cartera de credito
5272161936.050001,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
7267270979.459994,M - ENSEÑANZA,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7310864522.479997,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-03,BANCOS MÚLTIPLES,TODOS,Cartera de credito,Cartera de credito
7529466864.609997,C - EXPLOTACIÓN DE MINAS Y CANTERAS,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
7537498857.879993,M - ENSEÑANZA,2024-03,TODOS,TODOS,Cartera de credito,Cartera de credito
9821466648.51,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
10216197538.009996,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,2024-03,BANCOS DE AHORRO Y CRÉDITO,TODOS,Cartera de credito,Cartera de credito
15601268678.589996,F - CONSTRUCCIÓN,2024-03,ASOCIACIONES DE AHORROS Y PRÉSTAMOS,TODOS,Cartera de credito,Cartera de credito
